InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country
548178,2011-03-29 14:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14367,United Kingdom
548185,2011-03-29 14:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15628,United Kingdom
548186,2011-03-29 15:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,72,2.55,183.6,13777,United Kingdom
548188,2011-03-29 15:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13263,United Kingdom
548215,2011-03-30 09:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15674,United Kingdom
548217,2011-03-30 09:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17616,United Kingdom
548312,2011-03-30 12:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16059,United Kingdom
548327,2011-03-30 13:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,16788,United Kingdom
548331,2011-03-30 13:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13047,United Kingdom
548400,2011-03-30 17:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17400,United Kingdom
548405,2011-03-31 09:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17088,United Kingdom
548450,2011-03-31 11:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15856,United Kingdom
548452,2011-03-31 11:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13060,United Kingdom
548470,2011-03-31 12:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12782,Portugal
548484,2011-03-31 12:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13571,United Kingdom
548500,2011-03-31 13:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17071,United Kingdom
548550,2011-04-01 08:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18161,United Kingdom
548552,2011-04-01 09:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17613,United Kingdom
548560,2011-04-01 10:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13468,United Kingdom
548561,2011-04-01 10:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16609,United Kingdom
548610,2011-04-01 11:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,15860,United Kingdom
548622,2011-04-01 12:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13636,United Kingdom
548632,2011-04-01 12:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17701,United Kingdom
548636,2011-04-01 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15601,United Kingdom
548648,2011-04-01 13:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12949,United Kingdom
548650,2011-04-01 13:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,14852,United Kingdom
548686,2011-04-01 16:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15856,United Kingdom
548697,2011-04-03 10:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,15482,United Kingdom
548703,2011-04-03 11:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16010,United Kingdom
548703,2011-04-03 11:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16010,United Kingdom
548708,2011-04-03 12:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,13269,United Kingdom
548711,2011-04-03 14:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,18116,United Kingdom
548714,2011-04-03 15:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17337,United Kingdom
548743,2011-04-04 12:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14895,United Kingdom
548749,2011-04-04 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13004,United Kingdom
548808,2011-04-04 12:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17774,United Kingdom
548860,2011-04-04 13:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13263,United Kingdom
548865,2011-04-04 14:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14747,United Kingdom
548869,2011-04-04 14:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17114,United Kingdom
548874,2011-04-04 15:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17716,United Kingdom
548898,2011-04-04 16:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,17214,United Kingdom
548973,2011-04-05 11:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15674,United Kingdom
548978,2011-04-05 12:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,15727,United Kingdom
548983,2011-04-05 12:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16906,United Kingdom
548987,2011-04-05 12:50:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14535,United Kingdom
549015,2011-04-05 15:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,15244,United Kingdom
549052,2011-04-06 10:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17682,United Kingdom
549055,2011-04-06 10:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13515,United Kingdom
549099,2011-04-06 11:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16241,United Kingdom
549115,2011-04-06 12:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13098,United Kingdom
549116,2011-04-06 12:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16670,United Kingdom
549182,2011-04-07 09:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15646,United Kingdom
549235,2011-04-07 11:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,15530,United Kingdom
549235,2011-04-07 11:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15530,United Kingdom
549241,2011-04-07 11:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15719,United Kingdom
549250,2011-04-07 12:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14446,United Kingdom
549258,2011-04-07 12:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13102,United Kingdom
549260,2011-04-07 12:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,7,2.95,20.65,17790,United Kingdom
549262,2011-04-07 12:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14465,United Kingdom
549291,2011-04-07 19:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16261,United Kingdom
549294,2011-04-07 19:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,13230,United Kingdom
549319,2011-04-08 10:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16623,United Kingdom
549320,2011-04-08 10:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,13,2.95,38.35,16010,United Kingdom
549431,2011-04-08 12:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,25,2.95,73.75,15874,United Kingdom
549439,2011-04-08 12:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,13562,United Kingdom
549443,2011-04-08 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15775,United Kingdom
549551,2011-04-10 11:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15955,United Kingdom
549553,2011-04-10 12:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16931,United Kingdom
549567,2011-04-10 15:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13632,United Kingdom
549568,2011-04-10 15:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15665,United Kingdom
549569,2011-04-10 15:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,15547,United Kingdom
549573,2011-04-10 16:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14504,United Kingdom
549574,2011-04-10 16:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,18226,United Kingdom
549583,2011-04-11 09:46:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15214,United Kingdom
549592,2011-04-11 10:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14311,United Kingdom
549667,2011-04-11 12:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14911,EIRE
549691,2011-04-11 13:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13549,United Kingdom
549716,2011-04-11 14:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14628,United Kingdom
549733,2011-04-11 16:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17827,United Kingdom
549734,2011-04-11 17:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16409,United Kingdom
549744,2011-04-12 10:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15240,United Kingdom
549749,2011-04-12 10:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12928,United Kingdom
549826,2011-04-12 12:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,14,2.95,41.3,15044,United Kingdom
549833,2011-04-12 13:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13458,United Kingdom
549835,2011-04-12 13:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17511,United Kingdom
549837,2011-04-12 13:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,16705,United Kingdom
549844,2011-04-12 14:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,12854,United Kingdom
549845,2011-04-12 14:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,16729,United Kingdom
549909,2011-04-12 16:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15777,United Kingdom
549915,2011-04-13 09:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,18231,United Kingdom
549933,2011-04-13 11:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15230,United Kingdom
549934,2011-04-13 11:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15134,United Kingdom
549951,2011-04-13 12:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13134,United Kingdom
549964,2011-04-13 14:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13122,United Kingdom
549975,2011-04-13 14:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16175,United Kingdom
549985,2011-04-13 15:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15640,United Kingdom
549995,2011-04-14 08:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16131,United Kingdom
549998,2011-04-14 08:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17675,United Kingdom
550001,2011-04-14 09:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,17704,United Kingdom
550008,2011-04-14 10:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15570,United Kingdom
550033,2011-04-14 11:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15005,United Kingdom
550071,2011-04-14 12:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16735,United Kingdom
550121,2011-04-14 12:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15271,United Kingdom
550130,2011-04-14 13:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14390,United Kingdom
550148,2011-04-14 14:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16882,United Kingdom
550179,2011-04-14 17:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15220,United Kingdom
550189,2011-04-14 19:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13230,United Kingdom
550255,2011-04-15 11:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13468,United Kingdom
550298,2011-04-15 16:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17346,United Kingdom
550301,2011-04-17 10:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,17243,United Kingdom
550303,2011-04-17 10:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18213,United Kingdom
550321,2011-04-17 12:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,16770,United Kingdom
550331,2011-04-17 13:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15555,United Kingdom
550346,2011-04-18 09:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16639,United Kingdom
550347,2011-04-18 09:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14227,United Kingdom
550352,2011-04-18 10:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16719,United Kingdom
550357,2011-04-18 10:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,16617,United Kingdom
550359,2011-04-18 10:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,17841,United Kingdom
550447,2011-04-18 12:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16033,United Kingdom
550452,2011-04-18 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,14525,United Kingdom
550459,2011-04-18 13:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,18116,United Kingdom
550461,2011-04-18 13:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1930,2.4,4632.0,15749,United Kingdom
550462,2011-04-18 13:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16458,United Kingdom
550467,2011-04-18 13:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,18009,United Kingdom
550469,2011-04-18 13:46:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16399,United Kingdom
550477,2011-04-18 14:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17338,United Kingdom
550512,2011-04-18 16:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,18069,United Kingdom
550515,2011-04-18 17:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14502,United Kingdom
550517,2011-04-19 08:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14352,United Kingdom
550519,2011-04-19 09:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,13141,United Kingdom
550528,2011-04-19 10:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17663,United Kingdom
550532,2011-04-19 11:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14606,United Kingdom
550560,2011-04-19 11:46:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14242,United Kingdom
550619,2011-04-19 13:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15717,United Kingdom
550621,2011-04-19 13:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13263,United Kingdom
550631,2011-04-19 14:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15225,United Kingdom
550637,2011-04-19 15:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,14415,United Kingdom
550656,2011-04-20 08:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17652,United Kingdom
550701,2011-04-20 10:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14905,United Kingdom
550750,2011-04-20 11:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13632,United Kingdom
550769,2011-04-20 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,15984,United Kingdom
550774,2011-04-20 13:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14626,United Kingdom
550802,2011-04-20 15:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17120,United Kingdom
550820,2011-04-21 08:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13148,United Kingdom
550828,2011-04-21 10:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17315,United Kingdom
550835,2011-04-21 10:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15034,United Kingdom
550921,2011-04-21 14:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14770,United Kingdom
550936,2011-04-21 15:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13495,United Kingdom
550939,2011-04-21 15:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,16146,United Kingdom
550958,2011-04-21 16:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15281,United Kingdom
550964,2011-04-21 16:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15856,United Kingdom
551021,2011-04-26 11:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,128,2.55,326.4,13798,United Kingdom
551057,2011-04-26 11:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16942,United Kingdom
551057,2011-04-26 11:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16942,United Kingdom
551057,2011-04-26 11:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16942,United Kingdom
551134,2011-04-26 13:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,16729,United Kingdom
551142,2011-04-26 13:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17613,United Kingdom
551161,2011-04-26 15:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18183,United Kingdom
551163,2011-04-26 15:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,12573,France
551171,2011-04-26 16:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13263,United Kingdom
551172,2011-04-26 16:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,17854,United Kingdom
551269,2011-04-27 12:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12840,United Kingdom
551277,2011-04-27 13:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,13637,United Kingdom
551283,2011-04-27 14:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16755,United Kingdom
551284,2011-04-27 14:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15005,United Kingdom
551286,2011-04-27 14:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13767,United Kingdom
551301,2011-04-27 14:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17675,United Kingdom
551305,2011-04-27 14:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16145,United Kingdom
551351,2011-04-28 10:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14298,United Kingdom
551383,2011-04-28 10:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17460,United Kingdom
551395,2011-04-28 12:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14271,United Kingdom
551412,2011-04-28 13:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15508,United Kingdom
551426,2011-04-28 14:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14022,United Kingdom
551438,2011-04-28 15:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13408,United Kingdom
551517,2011-05-01 11:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16931,United Kingdom
551518,2011-05-01 11:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,15708,United Kingdom
551542,2011-05-03 09:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14732,United Kingdom
551564,2011-05-03 10:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16609,United Kingdom
551617,2011-05-03 11:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,192,2.55,489.6,16013,United Kingdom
551623,2011-05-03 11:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12843,United Kingdom
551656,2011-05-03 12:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14911,EIRE
551660,2011-05-03 12:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15271,United Kingdom
551662,2011-05-03 12:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16210,United Kingdom
551696,2011-05-03 13:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14110,United Kingdom
551713,2011-05-03 15:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16230,United Kingdom
551717,2011-05-03 15:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13263,United Kingdom
551720,2011-05-03 16:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18146,United Kingdom
551731,2011-05-04 09:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14307,United Kingdom
551774,2011-05-04 11:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14606,United Kingdom
551775,2011-05-04 11:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12886,United Kingdom
551809,2011-05-04 11:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17511,United Kingdom
551810,2011-05-04 11:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15719,United Kingdom
551813,2011-05-04 11:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18065,United Kingdom
551822,2011-05-04 12:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13524,United Kingdom
551834,2011-05-04 13:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16610,United Kingdom
551844,2011-05-04 14:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14173,United Kingdom
551860,2011-05-04 15:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15508,United Kingdom
551876,2011-05-05 08:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14867,United Kingdom
551879,2011-05-05 08:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,13831,United Kingdom
551897,2011-05-05 10:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13711,United Kingdom
551960,2011-05-05 12:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18239,United Kingdom
551966,2011-05-05 13:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,7,2.95,20.65,15356,United Kingdom
551967,2011-05-05 13:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16457,United Kingdom
551981,2011-05-05 13:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,192,2.55,489.6,13694,United Kingdom
551982,2011-05-05 13:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15023,United Kingdom
551986,2011-05-05 14:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,7,2.95,20.65,13888,United Kingdom
551987,2011-05-05 14:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,7,2.95,20.65,15005,United Kingdom
551989,2011-05-05 15:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,14423,United Kingdom
551992,2011-05-05 15:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12747,United Kingdom
551994,2011-05-05 15:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12868,United Kingdom
552010,2011-05-05 17:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14713,United Kingdom
552011,2011-05-05 17:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13867,United Kingdom
552039,2011-05-06 08:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,13081,United Kingdom
552045,2011-05-06 09:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18241,United Kingdom
552058,2011-05-06 10:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15218,United Kingdom
